age,workclass,fnlwgt,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
34,private,175413,assoc_acdm,divorced,sales,unmarried,black,female,0,0,45,united_states,<=50K
60,private,173960,bachelors,divorced,prof_specialty,not_in_family,white,female,0,0,42,united_states,<=50K
21,private,205759,hs_grad,never_married,handlers_cleaners,own_child,white,male,0,0,40,united_states,<=50K
57,federal_gov,425161,masters,married_civ_spouse,sales,husband,white,male,15024,0,40,united_states,>50K
41,private,220531,prof_school,married_civ_spouse,prof_specialty,husband,white,male,0,0,60,united_states,>50K
50,private,176609,some_college,divorced,other_service,not_in_family,white,male,0,0,45,united_states,<=50K
25,private,371987,bachelors,never_married,exec_managerial,not_in_family,white,female,0,0,40,united_states,<=50K
50,private,193884,7th_8th,married_civ_spouse,craft_repair,husband,white,male,0,0,40,ecuador,<=50K
36,private,200352,bachelors,married_civ_spouse,prof_specialty,husband,white,male,0,0,45,united_states,<=50K
31,private,127595,hs_grad,divorced,prof_specialty,not_in_family,white,female,0,0,40,united_states,<=50K
29,local_gov,220419,bachelors,never_married,protective_serv,not_in_family,white,male,0,0,56,united_states,<=50K
21,private,231931,some_college,never_married,sales,own_child,white,male,0,0,45,united_states,<=50K
27,private,248402,bachelors,never_married,tech_support,unmarried,black,female,0,0,40,united_states,<=50K
65,private,111095,hs_grad,married_civ_spouse,transport_moving,husband,white,male,0,0,16,united_states,<=50K
37,self_emp_inc,57424,bachelors,divorced,sales,not_in_family,white,female,0,0,60,united_states,<=50K
39,unknown,157443,masters,married_civ_spouse,unknown,wife,asian_pac_islander,female,3464,0,40,unknown,<=50K
24,private,278130,hs_grad,never_married,craft_repair,own_child,white,male,0,0,40,united_states,<=50K
38,private,169469,hs_grad,divorced,sales,not_in_family,white,male,0,0,80,united_states,<=50K
48,private,146268,bachelors,married_civ_spouse,adm_clerical,husband,white,male,7688,0,40,united_states,>50K
21,private,153718,some_college,never_married,other_service,not_in_family,asian_pac_islander,female,0,0,25,united_states,<=50K
31,private,217460,hs_grad,married_civ_spouse,transport_moving,husband,white,male,0,0,45,united_states,>50K
55,private,238638,hs_grad,married_civ_spouse,sales,husband,white,male,4386,0,40,united_states,>50K
24,private,303296,some_college,married_civ_spouse,adm_clerical,wife,asian_pac_islander,female,0,0,40,laos,<=50K
43,private,173321,hs_grad,divorced,adm_clerical,not_in_family,white,female,0,0,40,united_states,<=50K
26,private,193945,assoc_acdm,never_married,tech_support,not_in_family,white,male,0,0,45,united_states,<=50K
46,private,83082,assoc_acdm,never_married,prof_specialty,not_in_family,white,female,0,0,33,united_states,<=50K
35,private,193815,assoc_acdm,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,>50K
41,self_emp_inc,34987,some_college,married_civ_spouse,farming_fishing,husband,white,male,0,0,54,united_states,>50K
26,private,59306,bachelors,never_married,sales,not_in_family,white,male,0,0,40,united_states,<=50K
34,private,142897,masters,married_civ_spouse,exec_managerial,husband,asian_pac_islander,male,7298,0,35,taiwan,>50K
19,unknown,860348,some_college,never_married,unknown,own_child,black,female,0,0,25,united_states,<=50K
36,self_emp_not_inc,205607,bachelors,divorced,prof_specialty,not_in_family,black,female,0,0,40,united_states,>50K
22,private,199698,some_college,never_married,sales,own_child,white,male,0,0,15,united_states,<=50K
24,private,191954,some_college,never_married,machine_op_inspct,not_in_family,white,male,0,0,40,united_states,<=50K
77,self_emp_not_inc,138714,some_college,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,<=50K
22,private,399087,5th_6th,married_civ_spouse,machine_op_inspct,other_relative,white,female,0,0,40,mexico,<=50K
29,private,423158,some_college,never_married,tech_support,not_in_family,white,female,0,0,40,united_states,<=50K
62,private,159841,hs_grad,widowed,other_service,not_in_family,white,female,0,0,24,united_states,<=50K
39,self_emp_not_inc,174308,hs_grad,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,<=50K
43,private,50356,some_college,married_civ_spouse,craft_repair,husband,white,male,0,1485,50,united_states,<=50K
35,private,186110,hs_grad,divorced,transport_moving,not_in_family,white,male,0,0,45,united_states,<=50K
29,private,200381,11th,never_married,exec_managerial,not_in_family,white,female,0,0,40,united_states,<=50K
76,self_emp_not_inc,174309,masters,married_civ_spouse,craft_repair,husband,white,male,0,0,10,united_states,<=50K
63,self_emp_not_inc,78383,hs_grad,married_civ_spouse,farming_fishing,husband,white,male,0,0,45,united_states,<=50K
23,unknown,211601,assoc_voc,never_married,unknown,own_child,black,female,0,0,15,united_states,<=50K
43,private,187728,some_college,married_civ_spouse,prof_specialty,wife,white,female,0,1887,50,united_states,>50K
58,self_emp_not_inc,321171,hs_grad,married_civ_spouse,handlers_cleaners,husband,white,male,0,0,40,united_states,<=50K
66,private,127921,hs_grad,never_married,transport_moving,not_in_family,white,male,2050,0,55,united_states,<=50K
41,private,206565,some_college,never_married,craft_repair,not_in_family,black,male,0,0,45,united_states,<=50K
26,private,224563,bachelors,never_married,adm_clerical,not_in_family,white,male,0,0,40,united_states,<=50K
47,private,178686,assoc_voc,never_married,other_service,not_in_family,white,male,0,0,40,united_states,<=50K
55,local_gov,98545,10th,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,<=50K
53,private,242606,hs_grad,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,<=50K
17,private,270942,5th_6th,never_married,other_service,other_relative,white,male,0,0,48,mexico,<=50K
30,private,94235,hs_grad,never_married,craft_repair,other_relative,white,male,0,0,40,united_states,<=50K
49,private,71195,masters,never_married,prof_specialty,not_in_family,white,male,0,0,60,united_states,<=50K
19,private,104112,hs_grad,never_married,sales,unmarried,black,male,0,0,30,haiti,<=50K
45,private,261192,hs_grad,married_civ_spouse,other_service,husband,black,male,0,0,40,united_states,<=50K
26,private,94936,assoc_acdm,never_married,sales,not_in_family,white,male,0,0,40,united_states,<=50K
38,private,296478,assoc_voc,married_civ_spouse,craft_repair,husband,white,male,7298,0,40,united_states,>50K
36,state_gov,119272,hs_grad,married_civ_spouse,protective_serv,husband,white,male,7298,0,40,united_states,>50K
33,private,85043,hs_grad,never_married,farming_fishing,not_in_family,white,male,0,0,20,united_states,<=50K
22,state_gov,293364,some_college,never_married,protective_serv,own_child,black,female,0,0,40,united_states,<=50K
43,self_emp_not_inc,241895,bachelors,never_married,sales,not_in_family,white,male,0,0,42,united_states,<=50K
67,unknown,36135,11th,married_civ_spouse,unknown,husband,white,male,0,0,8,united_states,<=50K
30,unknown,151989,assoc_voc,divorced,unknown,unmarried,white,female,0,0,40,united_states,<=50K
56,private,101128,assoc_acdm,married_spouse_absent,other_service,not_in_family,white,male,0,0,25,iran,<=50K
31,private,156464,bachelors,never_married,prof_specialty,own_child,white,male,0,0,25,united_states,<=50K
33,private,117963,bachelors,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,>50K
26,private,192262,hs_grad,married_civ_spouse,other_service,husband,white,male,0,0,40,united_states,<=50K
33,private,111363,bachelors,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,>50K
46,local_gov,329752,11th,married_civ_spouse,transport_moving,husband,white,male,0,0,30,united_states,<=50K
59,unknown,372020,bachelors,married_civ_spouse,unknown,husband,white,male,0,0,40,united_states,>50K
38,federal_gov,95432,hs_grad,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,>50K
65,private,161400,11th,widowed,other_service,unmarried,other,male,0,0,40,united_states,<=50K
40,private,96129,assoc_voc,married_civ_spouse,tech_support,husband,white,male,0,0,40,united_states,>50K
42,private,111949,hs_grad,married_civ_spouse,adm_clerical,wife,white,female,0,0,35,united_states,<=50K
26,self_emp_not_inc,117125,9th,married_civ_spouse,craft_repair,husband,white,male,0,0,40,portugal,<=50K
36,private,348022,10th,married_civ_spouse,other_service,wife,white,female,0,0,24,united_states,<=50K
62,private,270092,masters,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,>50K
43,private,180609,bachelors,married_civ_spouse,transport_moving,husband,white,male,0,0,45,united_states,<=50K
43,private,174575,bachelors,divorced,exec_managerial,not_in_family,white,male,0,1564,45,united_states,>50K
22,private,410439,hs_grad,married_spouse_absent,sales,not_in_family,white,male,0,0,55,united_states,<=50K
28,private,92262,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
56,self_emp_not_inc,183081,some_college,married_civ_spouse,sales,husband,white,male,0,0,45,united_states,<=50K
22,private,362589,assoc_acdm,never_married,sales,not_in_family,white,female,0,0,15,united_states,<=50K
57,private,212448,bachelors,divorced,exec_managerial,not_in_family,white,female,0,0,45,united_states,>50K
39,private,481060,hs_grad,divorced,sales,unmarried,white,female,0,0,40,united_states,<=50K
26,federal_gov,185885,some_college,never_married,adm_clerical,unmarried,white,female,0,0,15,united_states,<=50K
17,private,89821,11th,never_married,other_service,own_child,white,male,0,0,10,united_states,<=50K
40,state_gov,184018,assoc_voc,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,38,united_states,>50K
45,private,256649,hs_grad,married_civ_spouse,machine_op_inspct,husband,black,male,0,0,40,united_states,<=50K
44,private,160323,hs_grad,never_married,craft_repair,not_in_family,black,male,0,0,40,united_states,<=50K
20,local_gov,350845,some_college,never_married,adm_clerical,own_child,white,female,0,0,10,united_states,<=50K
33,private,267404,hs_grad,married_civ_spouse,craft_repair,wife,white,female,0,0,40,united_states,<=50K
23,private,35633,some_college,never_married,sales,not_in_family,white,male,0,0,40,united_states,<=50K
46,self_emp_not_inc,80914,masters,divorced,exec_managerial,not_in_family,white,male,0,0,30,united_states,<=50K
38,private,172927,hs_grad,married_civ_spouse,sales,husband,white,male,0,0,50,united_states,<=50K
54,private,174319,hs_grad,divorced,transport_moving,not_in_family,white,male,0,0,40,united_states,<=50K
46,private,214955,5th_6th,divorced,craft_repair,not_in_family,white,female,0,2339,45,united_states,<=50K
25,private,344991,some_college,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
46,private,108699,some_college,divorced,sales,not_in_family,white,female,0,0,40,united_states,<=50K
36,local_gov,117312,some_college,married_civ_spouse,transport_moving,wife,white,female,0,0,40,united_states,<=50K
23,private,396099,hs_grad,never_married,other_service,not_in_family,white,female,0,0,25,united_states,<=50K
29,private,134152,hs_grad,separated,machine_op_inspct,not_in_family,white,male,0,0,40,united_states,<=50K
44,private,162028,some_college,married_civ_spouse,adm_clerical,wife,white,female,0,2415,6,united_states,>50K
19,private,25429,some_college,never_married,adm_clerical,own_child,white,female,0,0,16,united_states,<=50K
19,private,232392,hs_grad,never_married,other_service,other_relative,white,female,0,0,40,united_states,<=50K
35,private,220098,hs_grad,married_civ_spouse,other_service,wife,white,female,0,0,40,united_states,>50K
27,private,301302,bachelors,never_married,craft_repair,not_in_family,white,male,0,0,50,united_states,<=50K
46,self_emp_not_inc,277946,assoc_acdm,separated,craft_repair,not_in_family,white,male,0,0,40,united_states,<=50K
34,state_gov,98101,bachelors,married_civ_spouse,exec_managerial,husband,white,male,7688,0,45,unknown,>50K
34,private,196164,hs_grad,never_married,other_service,not_in_family,white,female,0,0,35,united_states,<=50K
44,private,115562,some_college,married_civ_spouse,tech_support,husband,white,male,0,0,40,united_states,<=50K
45,private,96975,some_college,divorced,handlers_cleaners,unmarried,white,female,0,0,40,united_states,<=50K
20,unknown,137300,hs_grad,never_married,unknown,other_relative,white,female,0,0,35,united_states,<=50K
25,private,86872,bachelors,married_civ_spouse,exec_managerial,husband,white,male,0,0,55,united_states,>50K
52,self_emp_inc,132178,bachelors,married_civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,>50K
20,private,416103,some_college,never_married,handlers_cleaners,own_child,white,male,0,0,40,united_states,<=50K
28,private,108574,some_college,never_married,other_service,not_in_family,white,female,0,0,40,united_states,<=50K
50,state_gov,288353,bachelors,married_civ_spouse,protective_serv,husband,white,male,0,0,40,united_states,>50K
34,private,227689,assoc_voc,divorced,tech_support,not_in_family,white,female,0,0,64,united_states,<=50K
28,private,166481,7th_8th,married_civ_spouse,handlers_cleaners,husband,other,male,0,2179,40,puerto_rico,<=50K
41,private,445382,masters,married_civ_spouse,exec_managerial,husband,white,male,0,1977,65,united_states,>50K
28,private,110145,hs_grad,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,<=50K
46,self_emp_not_inc,317253,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,25,united_states,<=50K
28,unknown,123147,some_college,married_civ_spouse,unknown,wife,white,female,0,1887,40,united_states,>50K
32,private,364657,some_college,married_civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,<=50K
41,local_gov,42346,some_college,divorced,other_service,not_in_family,black,female,0,0,24,united_states,<=50K
24,private,241951,hs_grad,never_married,handlers_cleaners,unmarried,black,female,0,0,40,united_states,<=50K
33,private,118500,some_college,divorced,exec_managerial,unmarried,white,female,0,0,40,united_states,<=50K
46,private,188386,doctorate,married_civ_spouse,exec_managerial,husband,white,male,15024,0,60,united_states,>50K
31,state_gov,1033222,some_college,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,<=50K
35,private,92440,12th,divorced,craft_repair,not_in_family,white,male,0,0,50,united_states,>50K
52,private,190762,1st_4th,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,mexico,<=50K
30,private,426017,11th,never_married,other_service,own_child,white,female,0,0,19,united_states,<=50K
34,local_gov,243867,11th,separated,machine_op_inspct,not_in_family,black,male,0,0,40,united_states,<=50K
34,state_gov,240283,hs_grad,divorced,transport_moving,unmarried,white,female,0,0,40,united_states,<=50K
20,private,61777,some_college,married_civ_spouse,sales,husband,white,male,0,0,30,united_states,<=50K
17,private,175024,11th,never_married,handlers_cleaners,own_child,white,male,2176,0,18,united_states,<=50K
32,state_gov,92003,bachelors,married_civ_spouse,exec_managerial,wife,white,female,0,0,40,united_states,>50K
